Month,Fish_Weight,Survival_Rate,Age_Months,Temperature,Dissolved_Oxygen,pH,Salinity (ppt)
June,262.82,92.85,1.0,27.45,7.72,7.88,0.69
June,262.82,92.85,1.0,27.45,7.72,7.88,3.7
June,262.82,92.85,1.0,27.45,7.72,7.88,2.7
June,262.82,92.85,1.0,27.45,7.72,7.88,1.51
June,262.82,92.85,1.0,27.45,7.72,7.88,2.51
June,262.82,92.85,1.0,27.45,7.72,7.88,1.57
June,262.82,92.85,1.0,27.45,7.72,7.88,3.02
June,262.82,92.85,1.0,27.45,7.72,7.88,2.23
June,262.82,92.85,1.0,27.45,7.72,7.88,0.91
June,262.82,92.85,1.0,27.45,7.72,7.88,0.67
June,262.82,92.85,1.0,27.45,7.72,7.88,2.78
June,262.82,92.85,1.0,27.45,7.72,7.88,4.52
June,262.82,92.85,1.0,27.45,7.72,7.88,1.79
June,262.82,92.85,1.0,27.45,7.72,7.88,3.69
June,262.82,92.85,1.0,27.45,7.72,7.88,3.33
June,262.82,92.85,1.0,27.45,7.72,7.88,4.66
June,262.82,92.85,1.0,27.45,7.72,7.88,4.12
June,262.82,92.85,1.0,27.45,7.72,7.88,2.88
June,262.82,92.85,1.0,27.45,7.72,7.88,3.32
June,262.82,92.85,1.0,27.45,7.72,7.88,4.5
June,262.82,92.85,1.0,27.45,7.72,7.88,2.06
June,262.82,92.85,1.0,27.45,7.72,7.88,1.7
June,262.82,92.85,1.0,27.45,7.72,7.88,0.15
June,262.82,92.85,1.0,27.45,7.72,7.88,4.15
June,262.82,92.85,1.0,27.45,7.72,7.88,4.02
June,262.82,92.85,1.0,27.45,7.72,7.88,0.61
June,262.82,92.85,1.0,27.45,7.72,7.88,2.93
June,262.82,92.85,1.0,27.45,7.72,7.88,2.37
June,262.82,92.85,1.0,27.45,7.72,7.88,0.68
June,262.82,92.85,1.0,27.45,7.72,7.88,4.9
June,262.82,92.85,1.0,27.45,7.72,7.88,1.15
June,262.82,92.85,1.0,27.45,7.72,7.88,0.43
June,262.82,92.85,1.0,27.45,7.72,7.88,3.01
June,262.82,92.85,1.0,27.45,7.72,7.88,3.72
June,262.82,92.85,1.0,27.45,7.72,7.88,0.26
June,262.82,92.85,1.0,27.45,7.72,7.88,3.33
June,262.82,92.85,1.0,27.45,7.72,7.88,2.71
June,262.82,92.85,1.0,27.45,7.72,7.88,0.61
June,262.82,92.85,1.0,27.45,7.72,7.88,0.95
June,262.82,92.85,1.0,27.45,7.72,7.88,2.88
June,262.82,92.85,1.0,27.45,7.72,7.88,1.55
June,262.82,92.85,1.0,27.45,7.72,7.88,4.7
June,262.82,92.85,1.0,27.45,7.72,7.88,4.11
June,262.82,92.85,1.0,27.45,7.72,7.88,4.92
June,262.82,92.85,1.0,27.45,7.72,7.88,1.37
June,262.82,92.85,1.0,27.45,7.72,7.88,4.85
June,262.82,92.85,1.0,27.45,7.72,7.88,2.21
June,262.82,92.85,1.0,27.45,7.72,7.88,1.8
June,262.82,92.85,1.0,27.45,7.72,7.88,0.35
June,262.82,92.85,1.0,27.45,7.72,7.88,0.36
June,262.82,92.85,1.0,27.45,7.72,7.88,3.49
June,262.82,92.85,1.0,27.45,7.72,7.88,2.34
June,262.82,92.85,1.0,27.45,7.72,7.88,1.21
June,262.82,92.85,1.0,27.45,7.72,7.88,3.11
June,262.82,92.85,1.0,27.45,7.72,7.88,1.34
June,262.82,92.85,1.0,27.45,7.72,7.88,2.93
June,262.82,92.85,1.0,27.45,7.72,7.88,1.86
June,262.82,92.85,1.0,27.45,7.72,7.88,4.14
June,262.82,92.85,1.0,27.45,7.72,7.88,4.12
June,262.82,92.85,1.0,27.45,7.72,7.88,2.44
June,262.82,92.85,1.0,27.45,7.72,7.88,1.82
June,262.82,92.85,1.0,27.45,7.72,7.88,1.88
June,262.82,92.85,1.0,27.45,7.72,7.88,4.05
June,262.82,92.85,1.0,27.45,7.72,7.88,1.71
June,262.82,92.85,1.0,27.45,7.72,7.88,1.12
June,262.82,92.85,1.0,27.45,7.72,7.88,0.51
June,262.82,92.85,1.0,27.45,7.72,7.88,2.39
June,262.82,92.85,1.0,27.45,7.72,7.88,2.46
June,262.82,92.85,1.0,27.45,7.72,7.88,4.22
June,262.82,92.85,1.0,27.45,7.72,7.88,1.18
June,262.82,92.85,1.0,27.45,7.72,7.88,1.97
June,262.82,92.85,1.0,27.45,7.72,7.88,4.06
June,262.82,92.85,1.0,27.45,7.72,7.88,4.14
June,262.82,92.85,1.0,27.45,7.72,7.88,1.98
June,262.82,92.85,1.0,27.45,7.72,7.88,2.35
June,262.82,92.85,1.0,27.45,7.72,7.88,1.59
June,262.82,92.85,1.0,27.45,7.72,7.88,4.67
June,262.82,92.85,1.0,27.45,7.72,7.88,0.68
June,262.82,92.85,1.0,27.45,7.72,7.88,4.68
June,262.82,92.85,1.0,27.45,7.72,7.88,3.45
June,262.82,92.85,1.0,27.45,7.72,7.88,2.7
June,262.82,92.85,1.0,27.45,7.72,7.88,0.26
June,262.82,92.85,1.0,27.45,7.72,7.88,2.43
June,262.82,92.85,1.0,27.45,7.72,7.88,2.1
June,262.82,92.85,1.0,27.45,7.72,7.88,0.89
June,262.82,92.85,1.0,27.45,7.72,7.88,3.32
June,262.82,92.85,1.0,27.45,7.72,7.88,4.86
June,262.82,92.85,1.0,27.45,7.72,7.88,2.85
June,262.82,92.85,1.0,27.45,7.72,7.88,3.6
June,262.82,92.85,1.0,27.45,7.72,7.88,0.44
June,262.82,92.85,1.0,27.45,7.72,7.88,2.15
June,262.82,92.85,1.0,27.45,7.72,7.88,0.67
June,262.82,92.85,1.0,27.45,7.72,7.88,3.1
June,262.82,92.85,1.0,27.45,7.72,7.88,4.7
June,262.82,92.85,1.0,27.45,7.72,7.88,3.34
June,262.82,92.85,1.0,27.45,7.72,7.88,0.48
June,262.82,92.85,1.0,27.45,7.72,7.88,1.84
June,262.82,92.85,1.0,27.45,7.72,7.88,2.8
June,262.82,92.85,1.0,27.45,7.72,7.88,2.08
June,262.82,92.85,1.0,27.45,7.72,7.88,4.18
June,262.82,92.85,1.0,27.45,7.72,7.88,4.09
June,262.82,92.85,1.0,27.45,7.72,7.88,3.1
June,262.82,92.85,1.0,27.45,7.72,7.88,1.93
June,262.82,92.85,1.0,27.45,7.72,7.88,1.35
June,262.82,92.85,1.0,27.45,7.72,7.88,0.62
June,262.82,92.85,1.0,27.45,7.72,7.88,1.84
June,262.82,92.85,1.0,27.45,7.72,7.88,2.12
June,262.82,92.85,1.0,27.45,7.72,7.88,3.41
June,262.82,92.85,1.0,27.45,7.72,7.88,3.32
June,262.82,92.85,1.0,27.45,7.72,7.88,0.44
June,262.82,92.85,1.0,27.45,7.72,7.88,2.04
June,262.82,92.85,1.0,27.45,7.72,7.88,0.99
June,262.82,92.85,1.0,27.45,7.72,7.88,0.87
June,262.82,92.85,1.0,27.45,7.72,7.88,4.15
June,262.82,92.85,1.0,27.45,7.72,7.88,0.31
June,262.82,92.85,1.0,27.45,7.72,7.88,2.15
June,262.82,92.85,1.0,27.45,7.72,7.88,0.92
June,262.82,92.85,1.0,27.45,7.72,7.88,4.41
June,262.82,92.85,1.0,27.45,7.72,7.88,2.83
June,262.82,92.85,1.0,27.45,7.72,7.88,1.23
June,262.82,92.85,1.0,27.45,7.72,7.88,2.56
June,262.82,92.85,1.0,27.45,7.72,7.88,3.68
June,262.82,92.85,1.0,27.45,7.72,7.88,4.79
June,262.82,92.85,1.0,27.45,7.72,7.88,1.18
June,262.82,92.85,1.0,27.45,7.72,7.88,4.44
June,262.82,92.85,1.0,27.45,7.72,7.88,4.68
June,262.82,92.85,1.0,27.45,7.72,7.88,4.59
June,262.82,92.85,1.0,27.45,7.72,7.88,3.21
June,262.82,92.85,1.0,27.45,7.72,7.88,3.19
June,262.82,92.85,1.0,27.45,7.72,7.88,2.08
June,262.82,92.85,1.0,27.45,7.72,7.88,3.79
June,262.82,92.85,1.0,27.45,7.72,7.88,2.7
June,262.82,92.85,1.0,27.45,7.72,7.88,3.42
June,262.82,92.85,1.0,27.45,7.72,7.88,2.2
June,262.82,92.85,1.0,27.45,7.72,7.88,3.68
June,262.82,92.85,1.0,27.45,7.72,7.88,4.14
June,262.82,92.85,1.0,27.45,7.72,7.88,0.82
June,262.82,92.85,1.0,27.45,7.72,7.88,4.18
June,262.82,92.85,1.0,27.45,7.72,7.88,2.75
June,262.82,92.85,1.0,27.45,7.72,7.88,4.24
June,262.82,92.85,1.0,27.45,7.72,7.88,2.21
June,262.82,92.85,1.0,27.45,7.72,7.88,1.96
June,262.82,92.85,1.0,27.45,7.72,7.88,4.58
June,262.82,92.85,1.0,27.45,7.72,7.88,1.33
June,262.82,92.85,1.0,27.45,7.72,7.88,4.24
June,262.82,92.85,1.0,27.45,7.72,7.88,2.47
June,262.82,92.85,1.0,27.45,7.72,7.88,2.62
June,262.82,92.85,1.0,27.45,7.72,7.88,1.61
June,262.82,92.85,1.0,27.45,7.72,7.88,2.91
June,262.82,92.85,1.0,27.45,7.72,7.88,1.69
June,262.82,92.85,1.0,27.45,7.72,7.88,0.29
June,262.82,92.85,1.0,27.45,7.72,7.88,1.43
June,262.82,92.85,1.0,27.45,7.72,7.88,0.13
June,262.82,92.85,1.0,27.45,7.72,7.88,4.89
June,262.82,92.85,1.0,27.45,7.72,7.88,4.83
June,262.82,92.85,1.0,27.45,7.72,7.88,2.04
June,262.82,92.85,1.0,27.45,7.72,7.88,3.67
June,262.82,92.85,1.0,27.45,7.72,7.88,1.79
June,262.82,92.85,1.0,27.45,7.72,7.88,3.39
June,262.82,92.85,1.0,27.45,7.72,7.88,4.05
June,262.82,92.85,1.0,27.45,7.72,7.88,4.74
June,262.82,92.85,1.0,27.45,7.72,7.88,2.06
June,262.82,92.85,1.0,27.45,7.72,7.88,3.94
June,262.82,92.85,1.0,27.45,7.72,7.88,1.4
June,262.82,92.85,1.0,27.45,7.72,7.88,4.95
June,262.82,92.85,1.0,27.45,7.72,7.88,0.23
June,262.82,92.85,1.0,27.45,7.72,7.88,3.06
June,262.82,92.85,1.0,27.45,7.72,7.88,3.33
June,262.82,92.85,1.0,27.45,7.72,7.88,3.47
June,262.82,92.85,1.0,27.45,7.72,7.88,0.69
June,262.82,92.85,1.0,27.45,7.72,7.88,4.7
June,262.82,92.85,1.0,27.45,7.72,7.88,0.99
June,262.82,92.85,1.0,27.45,7.72,7.88,3.15
June,262.82,92.85,1.0,27.45,7.72,7.88,1.19
June,262.82,92.85,1.0,27.45,7.72,7.88,1.61
June,262.82,92.85,1.0,27.45,7.72,7.88,2.78
June,262.82,92.85,1.0,27.45,7.72,7.88,2.14
June,262.82,92.85,1.0,27.45,7.72,7.88,0.89
June,262.82,92.85,1.0,27.45,7.72,7.88,0.94
June,262.82,92.85,1.0,27.45,7.72,7.88,2.15
June,262.82,92.85,1.0,27.45,7.72,7.88,3.81
June,262.82,92.85,1.0,27.45,7.72,7.88,4.5
June,262.82,92.85,1.0,27.45,7.72,7.88,0.51
June,262.82,92.85,1.0,27.45,7.72,7.88,2.03
June,262.82,92.85,1.0,27.45,7.72,7.88,0.59
June,262.82,92.85,1.0,27.45,7.72,7.88,0.18
June,262.82,92.85,1.0,27.45,7.72,7.88,3.34
June,262.82,92.85,1.0,27.45,7.72,7.88,3.05
June,262.82,92.85,1.0,27.45,7.72,7.88,0.9
June,262.82,92.85,1.0,27.45,7.72,7.88,1.25
June,262.82,92.85,1.0,27.45,7.72,7.88,0.22
June,262.82,92.85,1.0,27.45,7.72,7.88,4.19
June,262.82,92.85,1.0,27.45,7.72,7.88,4.88
June,262.82,92.85,1.0,27.45,7.72,7.88,0.76
June,262.82,92.85,1.0,27.45,7.72,7.88,1.23
June,262.82,92.85,1.0,27.45,7.72,7.88,4.36
June,262.82,92.85,1.0,27.45,7.72,7.88,4.64
June,262.82,92.85,1.0,27.45,7.72,7.88,2.16
June,262.82,92.85,1.0,27.45,7.72,7.88,0.35
June,262.82,92.85,1.0,27.45,7.72,7.88,0.29
June,262.82,92.85,1.0,27.45,7.72,7.88,2.91
June,262.82,92.85,1.0,27.45,7.72,7.88,2.03
June,262.82,92.85,1.0,27.45,7.72,7.88,0.24
June,262.82,92.85,1.0,27.45,7.72,7.88,2.96
June,262.82,92.85,1.0,27.45,7.72,7.88,0.16
June,262.82,92.85,1.0,27.45,7.72,7.88,3.96
June,262.82,92.85,1.0,27.45,7.72,7.88,1.6
June,262.82,92.85,1.0,27.45,7.72,7.88,0.3
June,262.82,92.85,1.0,27.45,7.72,7.88,2.98
June,262.82,92.85,1.0,27.45,7.72,7.88,2.05
June,262.82,92.85,1.0,27.45,7.72,7.88,4.87
June,262.82,92.85,1.0,27.45,7.72,7.88,2.77
June,262.82,92.85,1.0,27.45,7.72,7.88,1.45
June,262.82,92.85,1.0,27.45,7.72,7.88,3.58
June,262.82,92.85,1.0,27.45,7.72,7.88,1.43
June,262.82,92.85,1.0,27.45,7.72,7.88,4.53
June,262.82,92.85,1.0,27.45,7.72,7.88,1.94
June,262.82,92.85,1.0,27.45,7.72,7.88,2.79
June,262.82,92.85,1.0,27.45,7.72,7.88,0.35
June,262.82,92.85,1.0,27.45,7.72,7.88,2.19
June,262.82,92.85,1.0,27.45,7.72,7.88,4.18
June,262.82,92.85,1.0,27.45,7.72,7.88,4.05
June,262.82,92.85,1.0,27.45,7.72,7.88,1.2
June,262.82,92.85,1.0,27.45,7.72,7.88,1.21
June,262.82,92.85,1.0,27.45,7.72,7.88,4.1
June,262.82,92.85,1.0,27.45,7.72,7.88,4.66
June,262.82,92.85,1.0,27.45,7.72,7.88,0.57
June,262.82,92.85,1.0,27.45,7.72,7.88,2.31
June,262.82,92.85,1.0,27.45,7.72,7.88,1.75
June,262.82,92.85,1.0,27.45,7.72,7.88,4.37
June,262.82,92.85,1.0,27.45,7.72,7.88,0.51
June,262.82,92.85,1.0,27.45,7.72,7.88,1.13
June,262.82,92.85,1.0,27.45,7.72,7.88,3.79
June,262.82,92.85,1.0,27.45,7.72,7.88,0.35
June,262.82,92.85,1.0,27.45,7.72,7.88,2.51
June,262.82,92.85,1.0,27.45,7.72,7.88,2.27
June,262.82,92.85,1.0,27.45,7.72,7.88,1.74
June,262.82,92.85,1.0,27.45,7.72,7.88,2.03
June,262.82,92.85,1.0,27.45,7.72,7.88,2.7
June,262.82,92.85,1.0,27.45,7.72,7.88,0.89
June,262.82,92.85,1.0,27.45,7.72,7.88,2.9
June,262.82,92.85,1.0,27.45,7.72,7.88,4.05
June,262.82,92.85,1.0,27.45,7.72,7.88,3.82
June,262.82,92.85,1.0,27.45,7.72,7.88,0.85
June,262.82,92.85,1.0,27.45,7.72,7.88,0.83
June,262.82,92.85,1.0,27.45,7.72,7.88,1.41
June,262.82,92.85,1.0,27.45,7.72,7.88,1.87
June,262.82,92.85,1.0,27.45,7.72,7.88,2.1
June,262.82,92.85,1.0,27.45,7.72,7.88,3.43
June,262.82,92.85,1.0,27.45,7.72,7.88,0.38
June,262.82,92.85,1.0,27.45,7.72,7.88,0.27
June,262.82,92.85,1.0,27.45,7.72,7.88,2.02
June,262.82,92.85,1.0,27.45,7.72,7.88,3.52
June,262.82,92.85,1.0,27.45,7.72,7.88,1.05
June,262.82,92.85,1.0,27.45,7.72,7.88,3.24
June,262.82,92.85,1.0,27.45,7.72,7.88,1.37
June,262.82,92.85,1.0,27.45,7.72,7.88,4.44
June,262.82,92.85,1.0,27.45,7.72,7.88,4.49
June,262.82,92.85,1.0,27.45,7.72,7.88,1.56
June,262.82,92.85,1.0,27.45,7.72,7.88,1.23
June,262.82,92.85,1.0,27.45,7.72,7.88,2.12
June,262.82,92.85,1.0,27.45,7.72,7.88,1.28
June,262.82,92.85,1.0,27.45,7.72,7.88,3.39
June,262.82,92.85,1.0,27.45,7.72,7.88,4.15
June,262.82,92.85,1.0,27.45,7.72,7.88,3.4
June,262.82,92.85,1.0,27.45,7.72,7.88,4.14
June,262.82,92.85,1.0,27.45,7.72,7.88,2.05
June,262.82,92.85,1.0,27.45,7.72,7.88,0.87
June,262.82,92.85,1.0,27.45,7.72,7.88,3.72
June,262.82,92.85,1.0,27.45,7.72,7.88,1.87
June,262.82,92.85,1.0,27.45,7.72,7.88,3.39
June,262.82,92.85,1.0,27.45,7.72,7.88,1.43
June,262.82,92.85,1.0,27.45,7.72,7.88,0.5
June,262.82,92.85,1.0,27.45,7.72,7.88,4.96
June,262.82,92.85,1.0,27.45,7.72,7.88,0.87
June,262.82,92.85,1.0,27.45,7.72,7.88,4.94
June,262.82,92.85,1.0,27.45,7.72,7.88,4.89
June,262.82,92.85,1.0,27.45,7.72,7.88,3.99
June,262.82,92.85,1.0,27.45,7.72,7.88,3.33
June,262.82,92.85,1.0,27.45,7.72,7.88,2.93
June,262.82,92.85,1.0,27.45,7.72,7.88,4.34
June,262.82,92.85,1.0,27.45,7.72,7.88,1.52
June,262.82,92.85,1.0,27.45,7.72,7.88,2.39
June,262.82,92.85,1.0,27.45,7.72,7.88,3.14
June,262.82,92.85,1.0,27.45,7.72,7.88,2.11
June,262.82,92.85,1.0,27.45,7.72,7.88,2.19
June,262.82,92.85,1.0,27.45,7.72,7.88,1.72
June,262.82,92.85,1.0,27.45,7.72,7.88,2.86
June,262.82,92.85,1.0,27.45,7.72,7.88,4.27
June,262.82,92.85,1.0,27.45,7.72,7.88,1.09
June,262.82,92.85,1.0,27.45,7.72,7.88,4.68
June,262.82,92.85,1.0,27.45,7.72,7.88,3.48
June,262.82,92.85,1.0,27.45,7.72,7.88,4.13
June,262.82,92.85,1.0,27.45,7.72,7.88,2.83
June,262.82,92.85,1.0,27.45,7.72,7.88,3.92
June,262.82,92.85,1.0,27.45,7.72,7.88,0.18
June,262.82,92.85,1.0,27.45,7.72,7.88,4.11
June,262.82,92.85,1.0,27.45,7.72,7.88,0.3
June,262.82,92.85,1.0,27.45,7.72,7.88,4.46
June,262.82,92.85,1.0,27.45,7.72,7.88,4.96
June,262.82,92.85,1.0,27.45,7.72,7.88,1.54
June,262.82,92.85,1.0,27.45,7.72,7.88,1.13
June,262.82,92.85,1.0,27.45,7.72,7.88,3.85
June,262.82,92.85,1.0,27.45,7.72,7.88,1.34
June,262.82,92.85,1.0,27.45,7.72,7.88,4.34
June,262.82,92.85,1.0,27.45,7.72,7.88,0.6
June,262.82,92.85,1.0,27.45,7.72,7.88,0.72
June,262.82,92.85,1.0,27.45,7.72,7.88,4.9
June,262.82,92.85,1.0,27.45,7.72,7.88,3.4
June,262.82,92.85,1.0,27.45,7.72,7.88,4.25
June,262.82,92.85,1.0,27.45,7.72,7.88,1.69
June,262.82,92.85,1.0,27.45,7.72,7.88,3.41
June,262.82,92.85,1.0,27.45,7.72,7.88,3.01
June,262.82,92.85,1.0,27.45,7.72,7.88,3.06
June,262.82,92.85,1.0,27.45,7.72,7.88,3.44
June,262.82,92.85,1.0,27.45,7.72,7.88,2.92
June,262.82,92.85,1.0,27.45,7.72,7.88,2.2
June,262.82,92.85,1.0,27.45,7.72,7.88,1.45
June,262.82,92.85,1.0,27.45,7.72,7.88,3.87
June,262.82,92.85,1.0,27.45,7.72,7.88,1.21
June,262.82,92.85,1.0,27.45,7.72,7.88,3.49
June,262.82,92.85,1.0,27.45,7.72,7.88,1.24
June,262.82,92.85,1.0,27.45,7.72,7.88,3.16
June,262.82,92.85,1.0,27.45,7.72,7.88,3.76
June,262.82,92.85,1.0,27.45,7.72,7.88,1.17
June,262.82,92.85,1.0,27.45,7.72,7.88,0.39
June,262.82,92.85,1.0,27.45,7.72,7.88,0.74
June,262.82,92.85,1.0,27.45,7.72,7.88,3.07
June,262.82,92.85,1.0,27.45,7.72,7.88,4.26
June,262.82,92.85,1.0,27.45,7.72,7.88,0.32
June,262.82,92.85,1.0,27.45,7.72,7.88,3.7
June,262.82,92.85,1.0,27.45,7.72,7.88,1.77
June,262.82,92.85,1.0,27.45,7.72,7.88,2.44
June,262.82,92.85,1.0,27.45,7.72,7.88,4.65
June,262.82,92.85,1.0,27.45,7.72,7.88,1.73
June,262.82,92.85,1.0,27.45,7.72,7.88,2.38
June,262.82,92.85,1.0,27.45,7.72,7.88,0.17
June,262.82,92.85,1.0,27.45,7.72,7.88,0.5
June,262.82,92.85,1.0,27.45,7.72,7.88,1.37
June,262.82,92.85,1.0,27.45,7.72,7.88,0.24
June,262.82,92.85,1.0,27.45,7.72,7.88,3.19
June,262.82,92.85,1.0,27.45,7.72,7.88,2.19
June,262.82,92.85,1.0,27.45,7.72,7.88,2.79
June,262.82,92.85,1.0,27.45,7.72,7.88,0.96
June,262.82,92.85,1.0,27.45,7.72,7.88,1.55
June,262.82,92.85,1.0,27.45,7.72,7.88,3.35
June,262.82,92.85,1.0,27.45,7.72,7.88,4.83
June,262.82,92.85,1.0,27.45,7.72,7.88,0.35
June,262.82,92.85,1.0,27.45,7.72,7.88,4.46
June,262.82,92.85,1.0,27.45,7.72,7.88,2.93
June,262.82,92.85,1.0,27.45,7.72,7.88,2.86
June,262.82,92.85,1.0,27.45,7.72,7.88,2.55
June,262.82,92.85,1.0,27.45,7.72,7.88,0.44
June,262.82,92.85,1.0,27.45,7.72,7.88,0.54
June,262.82,92.85,1.0,27.45,7.72,7.88,3.04
June,262.82,92.85,1.0,27.45,7.72,7.88,1.77
June,262.82,92.85,1.0,27.45,7.72,7.88,4.59
June,262.82,92.85,1.0,27.45,7.72,7.88,2.09
June,262.82,92.85,1.0,27.45,7.72,7.88,0.8
June,262.82,92.85,1.0,27.45,7.72,7.88,3.6
June,262.82,92.85,1.0,27.45,7.72,7.88,1.54
June,262.82,92.85,1.0,27.45,7.72,7.88,2.67
June,262.82,92.85,1.0,27.45,7.72,7.88,3.52
June,262.82,92.85,1.0,27.45,7.72,7.88,4.51
June,262.82,92.85,1.0,27.45,7.72,7.88,3.98
June,262.82,92.85,1.0,27.45,7.72,7.88,3.41
June,262.82,92.85,1.0,27.45,7.72,7.88,3.43
June,262.82,92.85,1.0,27.45,7.72,7.88,4.74
June,262.82,92.85,1.0,27.45,7.72,7.88,1.55
June,262.82,92.85,1.0,27.45,7.72,7.88,0.11
June,262.82,92.85,1.0,27.45,7.72,7.88,1.43
June,262.82,92.85,1.0,27.45,7.72,7.88,1.17
June,262.82,92.85,1.0,27.45,7.72,7.88,3.34
June,262.82,92.85,1.0,27.45,7.72,7.88,3.21
June,262.82,92.85,1.0,27.45,7.72,7.88,3.01
June,262.82,92.85,1.0,27.45,7.72,7.88,0.18
June,262.82,92.85,1.0,27.45,7.72,7.88,3.67
June,262.82,92.85,1.0,27.45,7.72,7.88,1.69
June,262.82,92.85,1.0,27.45,7.72,7.88,3.36
June,262.82,92.85,1.0,27.45,7.72,7.88,2.83
June,262.82,92.85,1.0,27.45,7.72,7.88,1.78
June,262.82,92.85,1.0,27.45,7.72,7.88,0.76
June,262.82,92.85,1.0,27.45,7.72,7.88,0.56
June,262.82,92.85,1.0,27.45,7.72,7.88,4.17
June,262.82,92.85,1.0,27.45,7.72,7.88,4.6
June,262.82,92.85,1.0,27.45,7.72,7.88,3.28
June,262.82,92.85,1.0,27.45,7.72,7.88,0.61
June,262.82,92.85,1.0,27.45,7.72,7.88,2.07
June,262.82,92.85,1.0,27.45,7.72,7.88,3.67
June,262.82,92.85,1.0,27.45,7.72,7.88,3.92
June,262.82,92.85,1.0,27.45,7.72,7.88,0.68
June,262.82,92.85,1.0,27.45,7.72,7.88,0.1
June,262.82,92.85,1.0,27.45,7.72,7.88,3.59
June,262.82,92.85,1.0,27.45,7.72,7.88,1.85
June,262.82,92.85,1.0,27.45,7.72,7.88,1.35
June,262.82,92.85,1.0,27.45,7.72,7.88,0.16
June,262.82,92.85,1.0,27.45,7.72,7.88,2.75
June,262.82,92.85,1.0,27.45,7.72,7.88,4.27
June,262.82,92.85,1.0,27.45,7.72,7.88,4.79
June,262.82,92.85,1.0,27.45,7.72,7.88,2.87
June,262.82,92.85,1.0,27.45,7.72,7.88,2.62
June,262.82,92.85,1.0,27.45,7.72,7.88,0.52
June,262.82,92.85,1.0,27.45,7.72,7.88,2.79
June,262.82,92.85,1.0,27.45,7.72,7.88,1.96
June,262.82,92.85,1.0,27.45,7.72,7.88,3.07
June,262.82,92.85,1.0,27.45,7.72,7.88,2.0
June,262.82,92.85,1.0,27.45,7.72,7.88,1.28
June,262.82,92.85,1.0,27.45,7.72,7.88,0.57
June,262.82,92.85,1.0,27.45,7.72,7.88,1.64
June,262.82,92.85,1.0,27.45,7.72,7.88,0.57
June,262.82,92.85,1.0,27.45,7.72,7.88,0.97
June,262.82,92.85,1.0,27.45,7.72,7.88,4.94
June,262.82,92.85,1.0,27.45,7.72,7.88,2.28
June,262.82,92.85,1.0,27.45,7.72,7.88,2.71
June,262.82,92.85,1.0,27.45,7.72,7.88,4.38
June,262.82,92.85,1.0,27.45,7.72,7.88,4.98
June,262.82,92.85,1.0,27.45,7.72,7.88,2.96
June,262.82,92.85,1.0,27.45,7.72,7.88,4.08
June,262.82,92.85,1.0,27.45,7.72,7.88,1.7
June,262.82,92.85,1.0,27.45,7.72,7.88,1.6
June,262.82,92.85,1.0,27.45,7.72,7.88,2.07
June,262.82,92.85,1.0,27.45,7.72,7.88,3.4
June,262.82,92.85,1.0,27.45,7.72,7.88,3.44
June,262.82,92.85,1.0,27.45,7.72,7.88,1.64
June,262.82,92.85,1.0,27.45,7.72,7.88,0.75
June,262.82,92.85,1.0,27.45,7.72,7.88,3.2
June,262.82,92.85,1.0,27.45,7.72,7.88,0.73
June,262.82,92.85,1.0,27.45,7.72,7.88,2.93
June,262.82,92.85,1.0,27.45,7.72,7.88,3.5
June,262.82,92.85,1.0,27.45,7.72,7.88,3.53
June,262.82,92.85,1.0,27.45,7.72,7.88,3.79
June,262.82,92.85,1.0,27.45,7.72,7.88,4.38
June,262.82,92.85,1.0,27.45,7.72,7.88,2.55
June,262.82,92.85,1.0,27.45,7.72,7.88,3.68
June,262.82,92.85,1.0,27.45,7.72,7.88,3.13
June,262.82,92.85,1.0,27.45,7.72,7.88,1.01
June,262.82,92.85,1.0,27.45,7.72,7.88,0.23
June,262.82,92.85,1.0,27.45,7.72,7.88,1.49
June,262.82,92.85,1.0,27.45,7.72,7.88,2.27
June,262.82,92.85,1.0,27.45,7.72,7.88,3.12
June,262.82,92.85,1.0,27.45,7.72,7.88,4.26
June,262.82,92.85,1.0,27.45,7.72,7.88,1.06
June,262.82,92.85,1.0,27.45,7.72,7.88,0.72
June,262.82,92.85,1.0,27.45,7.72,7.88,4.82
June,262.82,92.85,1.0,27.45,7.72,7.88,0.63
June,262.82,92.85,1.0,27.45,7.72,7.88,2.44
June,262.82,92.85,1.0,27.45,7.72,7.88,2.97
June,262.82,92.85,1.0,27.45,7.72,7.88,2.75
June,262.82,92.85,1.0,27.45,7.72,7.88,0.52
June,262.82,92.85,1.0,27.45,7.72,7.88,0.38
June,262.82,92.85,1.0,27.45,7.72,7.88,0.62
June,262.82,92.85,1.0,27.45,7.72,7.88,2.97
June,262.82,92.85,1.0,27.45,7.72,7.88,2.77
June,262.82,92.85,1.0,27.45,7.72,7.88,1.25
June,262.82,92.85,1.0,27.45,7.72,7.88,3.23
June,262.82,92.85,1.0,27.45,7.72,7.88,4.12
June,262.82,92.85,1.0,27.45,7.72,7.88,0.3
June,262.82,92.85,1.0,27.45,7.72,7.88,2.54
June,262.82,92.85,1.0,27.45,7.72,7.88,3.48
June,262.82,92.85,1.0,27.45,7.72,7.88,1.34
June,262.82,92.85,1.0,27.45,7.72,7.88,1.61
June,262.82,92.85,1.0,27.45,7.72,7.88,3.11
June,262.82,92.85,1.0,27.45,7.72,7.88,4.5
June,262.82,92.85,1.0,27.45,7.72,7.88,4.07
